27|HZ6711|HSCEOCC|
27|HZ6712|HSCENOCC|
27|HZ6713|HSICC|
27|HZ6714|HSINCC|
27|HZ6715|HSCEFKH|
27|HZ6716|HSTECHF|
27|HZ6717|HSTECF2S|
27|HZ6718|HSTECF2L|
27|HZ6719|HSTCC|
27|HZ6720|HSTOCC|
27|HZ6721|HSTNCC|
27|HZ6722|HSTNOCC|
27|HZ6723|HSTT15WC|
27|HZ6724|HSTNT15WC|
27|HZ6801|HSCNE|
27|HZ6802|HSUST|
27|HZ6803|HSUSB|
27|HZ6804|HSUST-NTR|
27|HZ6805|HSUSRT|
27|HZ6806|HSUSMC|
27|HZ6807|HSUSLC|
27|HZ6808|HSTUSAI|
27|HZ6809|HSTUSA|
27|HZ6810|HSASNE|
27|HZ6811|HSTUSS|
27|HZ6812|HKKRLC|
27|HZ6813|HKKRTS|
27|HZ6814|HKKRT|
27|HZ6815|HKKRBH|
27|HZ6906|HSBAF|
27|HZ6907|HSSCBBAI|
27|HZ6908|HSBAI|
27|HZ6909|HSBAPC|
27|HZ6910|HSBACG|
27|HZ6911|HSBACS|
27|HZ6912|HSBANE|
27|HZ6913|HSBAIN|
27|HZ6914|HSBAQL|
27|HZ6915|HSBART|
27|HZ6916|HSBAQG|
27|HZ6917|HSBAI50|
27|HZ6918|HSBAHD|
27|HZ6919|SZHKDE|
27|HZ6920|SZHKCON|
43|299941||中信金融资产
78|HST||Lion-OCBC Sec HSTECH S$
